,th_bin_center,Eave,Eave_err
0,15.009999999999998,2.4211711350739504,0.007755784076789465
1,25.009999999999998,2.358077887876973,0.007015839311759456
2,35.00999999999999,2.3532608347531996,0.00853732668162939
3,45.00999999999999,2.34111860965957,0.007247938381301232
4,55.00999999999999,2.323913280338489,0.007101349190895802
5,65.00999999999999,2.3167523442930014,0.0080646155481177
6,75.00999999999999,2.3073869600522863,0.007364409513626227
7,85.00999999999999,2.3012502478706187,0.007088342548839573
8,95.00999999999999,2.2996348110465115,0.008892810010531637
9,105.00999999999999,2.3053995902681055,0.007455132036744114
10,115.00999999999999,2.3088637693469236,0.006434331822100045
11,125.00999999999998,2.3135660855570372,0.008041801549358777
12,135.00999999999996,2.322394337299959,0.008006972859784859
13,145.00999999999996,2.326047902659667,0.007545655223763422
14,155.00999999999996,2.328277243010442,0.010730076003399994
15,165.00999999999996,2.3281883973158553,0.011147884681538687
16,175.00999999999996,2.33422260588776,0.01625035794707631
